   1.6997150e+00   8.1256016e-04   2.8837431e-05
   1.7048760e+00   8.2071606e-04   2.8305794e-05
   1.7100380e+00   7.5273922e-04   2.8353413e-05
   1.7152000e+00   7.3932942e-04   2.8383700e-05
   1.7203620e+00   7.7473302e-04   2.8335203e-05
   1.7255230e+00   7.3347402e-04   2.8160869e-05
   1.7306850e+00   7.7463134e-04   2.8355766e-05
   1.7358470e+00   7.3780835e-04   2.8177964e-05
   1.7410090e+00   7.1456461e-04   2.8074128e-05
   1.7461710e+00   7.3958362e-04   2.8447270e-05
   1.7513320e+00   7.2953791e-04   2.8125659e-05
   1.7564940e+00   6.7849157e-04   2.7918137e-05
   1.7616560e+00   7.1836085e-04   2.8157260e-05
   1.7668180e+00   7.2328004e-04   2.7923769e-05
   1.7719790e+00   7.1435699e-04   2.7836877e-05
   1.7771410e+00   6.6149304e-04   2.8012779e-05
   1.7823030e+00   6.3091517e-04   2.7836641e-05
   1.7874650e+00   6.1645877e-04   2.7633390e-05
   1.7926260e+00   6.4020251e-04   2.7922239e-05
   1.7977880e+00   6.2356837e-04   2.7617259e-05
   1.8029500e+00   6.2073385e-04   2.7409653e-05
   1.8081120e+00   6.4862547e-04   2.7719688e-05
   1.8132730e+00   6.0137537e-04   2.7541499e-05
   1.8184350e+00   6.4191003e-04   2.7449720e-05
   1.8235970e+00   6.2607243e-04   2.7628561e-05
   1.8287590e+00   5.9664273e-04   2.7480839e-05
   1.8339200e+00   5.8345745e-04   2.7460116e-05
   1.8390820e+00   5.5523952e-04   2.7540573e-05
   1.8442440e+00   5.4557097e-04   2.7406666e-05
   1.8494060e+00   5.5826049e-04   2.7187559e-05
   1.8545680e+00   5.6631490e-04   2.7537397e-05
   1.8597290e+00   5.8442778e-04   2.7436349e-05
   1.8648910e+00   5.1658627e-04   2.7148323e-05
   1.8700530e+00   5.3084761e-04   2.7463631e-05
   1.8752150e+00   5.3675810e-04   2.7286708e-05
   1.8803760e+00   5.3519479e-04   2.7236368e-05
   1.8855380e+00   4.6581520e-04   2.7376710e-05
   1.8907000e+00   5.1752682e-04   2.7236822e-05
   1.8958620e+00   4.9702017e-04   2.7087314e-05
   1.9010230e+00   5.5031627e-04   2.7297387e-05
   1.9061850e+00   4.4721518e-04   2.7155713e-05
   1.9113470e+00   5.2228054e-04   2.6993362e-05
   1.9165090e+00   4.8528386e-04   2.7278024e-05
   1.9216700e+00   4.7649226e-04   2.6998588e-05
   1.9268320e+00   5.0342632e-04   2.7189629e-05
   1.9319940e+00   4.8781325e-04   2.7177986e-05
   1.9371560e+00   4.7884795e-04   2.6942616e-05
   1.9423170e+00   5.1470922e-04   2.6934668e-05
   1.9474790e+00   4.4277482e-04   2.7097803e-05
   1.9526410e+00   4.6103597e-04   2.6970238e-05
   1.9578030e+00   4.1040486e-04   2.6882939e-05
   1.9629640e+00   4.4345702e-04   2.6994704e-05
   1.9681260e+00   4.1825155e-04   2.6882438e-05
   1.9732880e+00   4.4614317e-04   2.6852160e-05
   1.9784500e+00   4.0431633e-04   2.7006195e-05
   1.9836110e+00   4.0267666e-04   2.6884612e-05
   1.9887730e+00   4.3279687e-04   2.6747256e-05
   1.9939350e+00   4.3364425e-04   2.6880302e-05
   1.9990970e+00   3.8949554e-04   2.6731711e-05
   2.0042590e+00   4.5632458e-04   2.6741463e-05
   2.0094200e+00   3.9332156e-04   2.6897256e-05
   2.0145820e+00   3.6914992e-04   2.6784914e-05
   2.0197440e+00   3.8332244e-04   2.6665277e-05
   2.0249060e+00   3.7384023e-04   2.6732590e-05
   2.0300670e+00   3.5998968e-04   2.6713387e-05
   2.0352290e+00   3.8359781e-04   2.6510874e-05
   2.0403910e+00   3.5609175e-04   2.6770616e-05
   2.0455530e+00   3.6811184e-04   2.6574624e-05
   2.0507140e+00   3.6855675e-04   2.6533592e-05
   2.0558760e+00   3.6737465e-04   2.6683582e-05
   2.0610380e+00   3.4187690e-04   2.6558096e-05
   2.0662000e+00   3.4453338e-04   2.6586805e-05
   2.0713620e+00   3.6472232e-04   2.6616298e-05
   2.0765230e+00   4.1034126e-04   2.6449194e-05
   2.0816850e+00   3.2439112e-04   2.6360657e-05
   2.0868470e+00   3.3166166e-04   2.6530908e-05
   2.0920080e+00   3.0610456e-04   2.6471713e-05
   2.0971700e+00   3.8094548e-04   2.6379595e-05
   2.1023320e+00   3.4450380e-04   2.6509627e-05
   2.1074940e+00   3.0004154e-04   2.6467830e-05
   2.1126550e+00   3.0732909e-04   2.7065569e-05
   2.1178170e+00   3.2761120e-04   2.7348086e-05
   2.1229790e+00   2.8090769e-04   2.7327731e-05
   2.1281410e+00   3.1251089e-04   2.7616995e-05
   2.1333020e+00   3.2203543e-04   2.7839173e-05
   2.1384640e+00   3.3577996e-04   2.7853943e-05
   2.1436260e+00   3.6793399e-04   2.8236271e-05
   2.1487880e+00   2.9143639e-04   2.8296770e-05
   2.1539490e+00   3.0453274e-04   2.8293405e-05
   2.1591110e+00   2.8000938e-04   2.8465093e-05
   2.1642730e+00   2.7107801e-04   2.8606238e-05
   2.1694350e+00   3.0607489e-04   2.8528842e-05
   2.1745970e+00   2.9783412e-04   2.8431952e-05
   2.1797580e+00   2.8691136e-04   2.8132066e-05
   2.1849200e+00   2.7174736e-04   2.7728618e-05
   2.1900820e+00   2.7370492e-04   2.7519811e-05
   2.1952440e+00   2.7916625e-04   2.7666002e-05
   2.2004050e+00   2.3559380e-04   2.7513924e-05
   2.2055670e+00   2.7642491e-04   2.7210428e-05
   2.2107290e+00   2.8776299e-04   2.7291027e-05
   2.2158910e+00   3.4785089e-04   2.7100714e-05
   2.2210520e+00   2.5007978e-04   2.6861629e-05
   2.2262140e+00   2.9078812e-04   2.7114520e-05
   2.2313760e+00   2.3333554e-04   2.6858747e-05
   2.2365380e+00   3.2283622e-04   2.6962139e-05
   2.2416990e+00   2.3552605e-04   2.6955590e-05
   2.2468610e+00   2.1983672e-04   2.6845942e-05
   2.2520230e+00   2.5468957e-04   2.6602369e-05
   2.2571850e+00   2.0996470e-04   2.6845489e-05
   2.2623470e+00   2.9274559e-04   2.6585746e-05
   2.2675080e+00   2.4754189e-04   2.6586994e-05
   2.2726700e+00   2.3553446e-04   2.6735207e-05
   2.2778320e+00   3.0516825e-04   2.6602133e-05
   2.2829940e+00   2.6918830e-04   2.6615070e-05
   2.2881550e+00   2.5557938e-04   2.6831673e-05
   2.2933170e+00   2.4916889e-04   2.6492560e-05
   2.2984790e+00   1.8892413e-04   2.6487930e-05
   2.3036410e+00   2.9186003e-04   2.6656432e-05
   2.3088020e+00   3.0327013e-04   2.6418661e-05
   2.3139640e+00   2.4150439e-04   2.6361773e-05
   2.3191260e+00   2.8292442e-04   2.6552312e-05
   2.3242880e+00   2.4518194e-04   2.6288063e-05
   2.3294490e+00   2.5222369e-04   2.6449090e-05
   2.3346110e+00   2.3845800e-04   2.6491965e-05
   2.3397730e+00   2.5723180e-04   2.6326401e-05
   2.3449350e+00   2.1126965e-04   2.6308985e-05
   2.3500960e+00   1.8547110e-04   2.6362576e-05
   2.3552580e+00   2.1260002e-04   2.6102418e-05
   2.3604200e+00   1.9298308e-04   2.6231467e-05
   2.3655820e+00   2.2278558e-04   2.6307917e-05
   2.3707440e+00   1.8119603e-04   2.6194139e-05
   2.3759050e+00   2.5109244e-04   2.6153372e-05
   2.3810670e+00   1.8343312e-04   2.6376099e-05
   2.3862290e+00   2.4781735e-04   2.6036873e-05
   2.3913910e+00   1.8557278e-04   2.6117500e-05
   2.3965520e+00   1.9441523e-04   2.6226468e-05
   2.4017140e+00   2.2204839e-04   2.6027971e-05
   2.4068760e+00   1.9990623e-04   2.6061036e-05
   2.4120380e+00   1.8835221e-04   2.6140652e-05
   2.4171990e+00   2.3897066e-04   2.5914533e-05
   2.4223610e+00   1.9876231e-04   2.6088167e-05
   2.4275230e+00   2.0046123e-04   2.6083641e-05
   2.4326850e+00   2.0940120e-04   2.5937497e-05
   2.4378460e+00   2.3444563e-04   2.5830825e-05
   2.4430080e+00   1.7300176e-04   2.5905017e-05
   2.4481700e+00   2.2273899e-04   2.5687875e-05
   2.4533320e+00   1.7324339e-04   2.5810205e-05
   2.4584930e+00   1.8044608e-04   2.5740455e-05
   2.4636550e+00   1.7749721e-04   2.5604215e-05
   2.4688170e+00   2.0391009e-04   2.5665337e-05
   2.4739790e+00   1.7875982e-04   2.5710281e-05
   2.4791410e+00   2.1074007e-04   2.5477481e-05
   2.4843020e+00   2.0157982e-04   2.5626819e-05
   2.4894640e+00   2.0954947e-04   2.5575335e-05
   2.4946260e+00   2.3629282e-04   2.5448677e-05
   2.4997880e+00   2.1893424e-04   2.5519222e-05
   2.5049490e+00   1.9041127e-04   2.5560414e-05
   2.5101110e+00   1.6199432e-04   2.5417691e-05
   2.5152730e+00   1.8166635e-04   2.5494463e-05
   2.5204350e+00   1.6515922e-04   2.5596541e-05
   2.5255960e+00   1.6792173e-04   2.5409006e-05
   2.5307580e+00   1.9327972e-04   2.5436818e-05
   2.5359200e+00   1.7968346e-04   2.5490947e-05
   2.5410820e+00   1.9214421e-04   2.5342932e-05
   2.5462430e+00   1.5076227e-04   2.5454962e-05
   2.5514050e+00   1.6121045e-04   2.5363968e-05
   2.5565670e+00   1.8591175e-04   2.5359318e-05
   2.5617290e+00   1.7205695e-04   2.5429919e-05
   2.5668900e+00   1.9233906e-04   2.5448649e-05
   2.5720520e+00   1.2170546e-04   2.5538320e-05
   2.5772140e+00   1.6256208e-04   2.5978925e-05
   2.5823760e+00   1.9130958e-04   2.6288006e-05
   2.5875380e+00   1.9075033e-04   2.6469833e-05
   2.5926990e+00   1.8185270e-04   2.6544648e-05
   2.5978610e+00   1.6212143e-04   2.6630445e-05
   2.6030230e+00   1.3313663e-04   2.6047457e-05
   2.6081850e+00   1.8339919e-04   2.6016120e-05
   2.6133460e+00   1.5355861e-04   2.5988753e-05
   2.6185080e+00   1.3335701e-04   2.5725146e-05
   2.6236700e+00   1.9784283e-04   2.5774796e-05
   2.6288320e+00   2.1052820e-04   2.5728321e-05
   2.6339930e+00   1.6316376e-04   2.5531025e-05
   2.6391550e+00   1.6832420e-04   2.5652192e-05
   2.6443170e+00   1.6908266e-04   2.5693026e-05
   2.6494790e+00   1.8262392e-04   2.5623039e-05
   2.6546400e+00   1.8139098e-04   2.5683245e-05
   2.6598020e+00   1.6121045e-04   2.5662795e-05
   2.6649640e+00   1.7988257e-04   2.5533501e-05
   2.6701260e+00   1.3432298e-04   2.5578539e-05
   2.6752870e+00   1.8358148e-04   2.5607239e-05
   2.6804490e+00   1.4860984e-04   2.5397260e-05
   2.6856110e+00   2.2410754e-04   2.5562162e-05
   2.6907730e+00   1.5713458e-04   2.5472888e-05
   2.6959350e+00   1.1731179e-04   2.5442819e-05
   2.7010960e+00   1.6299423e-04   2.5537110e-05
   2.7062580e+00   1.6178671e-04   2.5510972e-05
   2.7114200e+00   1.7061649e-04   2.5379919e-05
   2.7165810e+00   1.2802277e-04   2.5417398e-05
   2.7217430e+00   1.7920463e-04   2.5426290e-05
   2.7269050e+00   1.3708550e-04   2.5298253e-05
   2.7320670e+00   1.3835661e-04   2.5459951e-05
   2.7372280e+00   1.4292398e-04   2.5350653e-05
   2.7423900e+00   1.6412974e-04   2.5319062e-05
   2.7475520e+00   1.1404086e-04   2.5389549e-05
   2.7527140e+00   1.6506604e-04   2.5383038e-05
   2.7578750e+00   1.8762343e-04   2.5293906e-05
   2.7630370e+00   1.4558471e-04   2.5286005e-05
   2.7681990e+00   1.5274081e-04   2.5231309e-05
   2.7733610e+00   1.5283417e-04   2.5091761e-05
   2.7785220e+00   1.6042241e-04   2.5251693e-05
   2.7836840e+00   1.0560090e-04   2.5210774e-05
   2.7888460e+00   9.6453410e-05   2.5073938e-05
   2.7940080e+00   1.5636346e-04   2.5227113e-05
   2.7991700e+00   1.0264362e-04   2.5220413e-05
   2.8043310e+00   1.5625327e-04   2.4996845e-05
   2.8094930e+00   1.3494999e-04   2.5163468e-05
   2.8146550e+00   1.4660163e-04   2.4996354e-05
   2.8198170e+00   1.3808540e-04   2.4893897e-05
   2.8249780e+00   1.6500669e-04   2.5066322e-05
   2.8301400e+00   1.6307049e-04   2.4981669e-05
   2.8353020e+00   1.2286639e-04   2.4957392e-05
   2.8404640e+00   1.4239856e-04   2.5080364e-05
   2.8456250e+00   1.6823528e-04   2.5088104e-05
   2.8507870e+00   1.6113844e-04   2.4949690e-05
   2.8559490e+00   1.7389582e-04   2.5047290e-05
   2.8611110e+00   1.5607108e-04   2.5005974e-05
   2.8662720e+00   1.5371538e-04   2.4890410e-05
   2.8714340e+00   1.3252654e-04   2.5105813e-05
   2.8765960e+00   2.0351187e-04   2.4916407e-05
   2.8817580e+00   1.6206633e-04   2.4926982e-05
   2.8869190e+00   1.4117828e-04   2.4923977e-05
   2.8920810e+00   1.6380768e-04   2.4957014e-05
   2.8972430e+00   1.2590853e-04   2.4688228e-05
   2.9024050e+00   1.3475522e-04   2.4861711e-05
   2.9075670e+00   2.1583285e-04   2.4860085e-05
   2.9127280e+00   1.5783359e-04   2.4698566e-05
   2.9178900e+00   1.6803192e-04   2.4925526e-05
   2.9230520e+00   1.2594661e-04   2.4757940e-05
   2.9282140e+00   1.5085119e-04   2.4994587e-05
   2.9333750e+00   9.5462013e-05   2.5504659e-05
   2.9385370e+00   1.3583139e-04   2.5735239e-05
   2.9436990e+00   1.5171133e-04   2.5912851e-05
   2.9488610e+00   1.2260794e-04   2.6155659e-05
   2.9540220e+00   1.2975562e-04   2.6162132e-05
   2.9591840e+00   1.3121309e-04   2.6444554e-05
   2.9643460e+00   1.2578984e-04   2.6621741e-05
   2.9695080e+00   1.4985129e-04   2.6468047e-05
   2.9746690e+00   1.5334674e-04   2.6774727e-05
   2.9798310e+00   1.6412548e-04   2.7027410e-05
   2.9849930e+00   1.3514494e-04   2.6930983e-05
   2.9901550e+00   1.2047668e-04   2.7011336e-05
   2.9953170e+00   1.1803206e-04   2.6890990e-05
   3.0004780e+00   1.2376036e-04   2.6372574e-05
   3.0056400e+00   1.5540589e-04   2.6069891e-05
   3.0108020e+00   1.5435940e-04   2.6185644e-05
   3.0159640e+00   1.0513492e-04   2.5791542e-05
   3.0211250e+00   1.2656946e-04   2.5749168e-05
   3.0262870e+00   1.1783711e-04   2.5818238e-05
   3.0314490e+00   1.7887842e-04   2.5662417e-05
   3.0366110e+00   1.3497976e-04   2.5486373e-05
   3.0417720e+00   1.5320272e-04   2.5610915e-05
   3.0469340e+00   1.5547365e-04   2.5539000e-05
   3.0520960e+00   1.0765154e-04   2.5383803e-05
   3.0572580e+00   7.5684061e-05   2.5476101e-05
   3.0624190e+00   1.1258765e-04   2.5372879e-05
   3.0675810e+00   1.6131638e-04   2.5352751e-05
   3.0727430e+00   1.7253578e-04   2.5579645e-05
   3.0779050e+00   1.3946245e-04   2.5332386e-05
   3.0830660e+00   1.9262719e-04   2.5274845e-05
   3.0882280e+00   1.2145551e-04   2.5479655e-05
   3.0933900e+00   1.4030548e-04   2.5290664e-05
   3.0985520e+00   1.1889636e-04   2.5231299e-05
   3.1037140e+00   1.7228157e-04   2.5369685e-05
   3.1088750e+00   1.2531110e-04   2.5128181e-05
   3.1140370e+00   1.4724980e-04   2.5225989e-05
   3.1191990e+00   7.6107789e-05   2.5378700e-05
   3.1243610e+00   1.2745502e-04   2.5150067e-05
   3.1295220e+00   1.6074012e-04   2.5139587e-05
   3.1346840e+00   1.0231731e-04   2.5261332e-05
   3.1398460e+00   2.0526173e-04   2.4947441e-05
   3.1450080e+00   9.7889713e-05   2.5073003e-05
   3.1501690e+00   1.4795316e-04   2.5034305e-05
   3.1553310e+00   1.0432562e-04   2.4901155e-05
   3.1604930e+00   1.0668131e-04   2.4903716e-05
   3.1656550e+00   1.4397897e-04   2.5068883e-05
   3.1708160e+00   1.3779311e-04   2.4801080e-05
   3.1759780e+00   1.5134693e-04   2.4890401e-05
   3.1811400e+00   1.5938859e-04   2.4875016e-05
   3.1863020e+00   1.1991318e-04   2.4770963e-05
   3.1914630e+00   7.8810909e-05   2.4832274e-05
   3.1966250e+00   1.0351633e-04   2.4825716e-05
   3.2017870e+00   7.8001688e-05   2.4733323e-05
   3.2069490e+00   1.5692696e-04   2.4889087e-05
   3.2121110e+00   1.2573049e-04   2.4900607e-05
   3.2172720e+00   1.1003275e-04   2.4757818e-05
   3.2224340e+00   9.9237091e-05   2.4860643e-05
   3.2275960e+00   1.0828290e-04   2.4944493e-05
